"基金经理","年化Alpha","最大回撤","波动率","夏普Sharp","重仓股集中度","重行业集中度","总交易日","任职时间","规模中间值","规模最大值","成长Alpha","成长天数","价值Alpha","价值天数","牛市Alpha","牛市天数","熊市Alpha","熊市天数"
"张林",0.01568894306852352,-0.1144,0.14146026096909098,0.11090707002125176,34.17414221763611,64.85085153579712,354,"20150722-20161231",996247571.11,1380076984.4,nan,0,0.01568894306852352,354,-0.09726129606625322,226,0.2151167090408638,128
"张楠",nan,nan,0.004792249567239694,nan,nan,nan,3,"20180105-20180116",272161747.11,272161747.11,nan,0,nan,3,nan,3,nan,0
"张楷浠",-0.25775598748046613,-0.3654,0.14383817643778773,-1.7919859237922808,45.58206460475922,71.36045114994049,354,"20140108-20150619",798102715.2850001,2259282066.46,-0.10975353405244427,308,nan,46,-0.2842145203358065,347,nan,7
"张永超",0.06778652567521876,-0.0375,0.05878472181138213,1.1531316911343052,22.083229660987854,48.999035716056824,278,"20161123-20180116",183697498.29,295754844.26,nan,0,0.06778652567521876,278,0.06778652567521876,278,nan,0
"张汉毅",0.12537016539354773,-0.0802,0.08288638822124393,1.512554329896777,31.776005744934082,77.64443945884705,256,"20161223-20180116",151367184.37,221444234.87,nan,0,0.12537016539354773,256,0.12537016539354773,256,nan,0
"张洪建",0.21774609949054222,-0.283,0.257416130328938,0.84589143350223,44.30719126973833,64.86547946929932,378,"20141215-20160701",492902927.42,1190310124.01,nan,112,0.06784334537108039,266,0.4587781811649483,222,-0.12526109366149735,156
"张涛",-0.01646889659376264,-0.1804,0.16851893300024123,-0.09772727788241493,27.649438560009003,nan,250,"20070711-20080716",7905499392.66,11851159118.73,nan,91,0.1432616204720942,159,-0.2264928728820632,127,0.20038512770391365,123
"张淼",-0.008666788107999384,-0.2341,0.2140911254834529,-0.04048177190170005,28.526513232125176,53.61412604649862,707,"20150217-20180116",3749407286.7,8756957106.85,nan,81,0.08391621194665584,626,-0.13821398984667987,551,0.44890057187926335,156
"张清华",0.13112174815624467,-0.0501,0.06082096823091531,2.1558642022669323,43.60300970077515,75.27845597267151,212,"20170303-20180116",215463855.28,224974771.18,nan,0,0.13112174815624467,212,0.13112174815624467,212,nan,0
"张燕",0.11844849713208405,-0.0915,0.16027179362629754,0.7390476792708016,28.789292082190514,69.8466779589653,560,"20150529-20180116",1276024436.45,2987399591.52,nan,15,0.130314616719515,545,0.04402600631434711,404,0.31118366566006955,156
"张玮",0.05317638696928549,-0.2731,0.2954031079752229,0.18001295698536013,43.767208721488714,70.49556939942497,1350,"20091019-20150511",457200992.495,5172690478.54,0.131603999752956,752,-0.04544830335399263,598,0.046183126844685306,640,0.059480170743572945,710
"张珣",-0.44690415507525183,-0.5371,0.22962926975564202,-1.9461985641064878,nan,nan,312,"20060715-20071026",140358933.15,293420350.57,-1.0145191188232858,129,-0.04678213144958812,183,-0.44690415507525183,312,nan,0
"张琦",-0.0010438095182684261,-0.3065,0.2828352626721066,-0.0036905211479182623,38.46759421484811,75.14476990699768,1259,"20100602-20180116",3981460727.25,7128223635.75,0.013799157229837884,612,-0.015083833706585361,647,-0.07474498841897638,652,0.0781212129582746,607
"张璐",-0.21962088505101213,-0.3173,0.15098729691521665,-1.4545653146856126,21.479844609896343,37.424908916155495,343,"20121120-20140424",24300954.72,231171372.65,-0.14374029494051013,292,nan,51,-0.2611017104636455,335,nan,8
"张益凡",nan,-0.2694,0.16021084618038087,nan,37.100152134895325,nan,63,"20081216-20090323",2248587740.6,2520605906.06,nan,63,nan,0,nan,63,nan,0
"张益驰",-0.03126241430423541,-0.3567,0.3078630006557547,-0.10154651334407123,29.201358675956726,nan,647,"20061124-20090721",15493385886.42,27079336300.78,-0.5109691066510398,355,0.5519426397475299,292,-0.29544943515338234,453,0.5856278972661957,194
"张睿",0.00166067111869642,-0.1296,0.16810249279758174,0.009878920241213162,nan,nan,253,"20130711-20140723",542344785.75,702559978.51,0.00166067111869642,253,nan,0,0.00166067111869642,253,nan,0
"张科兵",0.19395825349694318,-0.066,0.11832967795586592,1.6391344660743932,42.16511130332947,nan,273,"20120313-20130426",492560560.37,667914583.06,nan,53,0.0901748174494026,220,nan,96,0.18374111628373527,177
"张继荣",-0.07032577846823633,-0.567,0.43484581729834837,-0.1617257788177958,35.61623990866873,65.53431051969528,1437,"20090807-20150709",4455166322.01,5884184751.24,-0.15038309699479685,825,0.03759462640825478,612,-0.2896923209998341,707,0.14212921546305107,730
"张翎",-0.10526942795981672,-0.4768,0.402166397826773,-0.261755901359914,38.25269522450187,nan,1116,"20050517-20100414",7114412564.35,11245820157.165,-0.3864904026082701,729,0.42447240800587493,387,-0.2755542779494008,852,0.44428622427929604,264
"张自力",-0.07156443883290367,-0.0473,0.03030469385202021,-2.361496842118171,nan,nan,131,"20170701-20180116",309092668.22,327596856.42,nan,0,-0.07156443883290367,131,-0.07156443883290367,131,nan,0
"张英辉",0.2244864507721738,-0.1213,0.12401375168919919,1.810173853418912,43.072717825571694,nan,184,"20040915-20051011",1272559598.95,1384566944.78,nan,47,0.39548636653643493,137,0.2244864507721738,184,nan,0
"张荣",-0.08080948485287717,-0.09,0.07324512299257835,-1.1032746147626142,nan,nan,126,"20170710-20180116",216376651.0,219779364.47,nan,0,-0.08080948485287717,126,-0.08080948485287717,126,nan,0
"张西林",0.2503024769844371,-0.0537,0.09299050523695673,2.6916992906600608,51.23381519317627,73.51671504974365,185,"20170413-20180116",168613195.09,201297947.42,nan,0,0.2503024769844371,185,0.2503024769844371,185,nan,0
"张诣",0.0009841815214145166,-0.1598,0.12078388299714586,0.008148285160179632,28.363881707191467,nan,193,"20120629-20130416",6068181034.64,6399424218.95,nan,45,-0.07488324629010608,148,nan,88,nan,105
"张跃鹏",0.09094920571607826,-0.0357,0.04936663846967699,1.8423212220929928,38.246098279953,66.9139757156372,137,"20170623-20180116",2407212534.18,2440848454.22,nan,0,0.09094920571607826,137,0.09094920571607826,137,nan,0
"张辉",0.03959543658782856,-0.168,0.1475899216549715,0.26828008405880743,34.49217629432678,nan,534,"20110505-20130717",575844107.86,1183374706.46,nan,105,-0.03613478095513744,429,0.13576638424140164,148,0.002721601736199522,386
"张迎军",-0.03959599130032576,-0.2529,0.1722878603266396,-0.2298246157637337,30.100774844487507,62.44562911987305,748,"20110503-20150711",1677834887.86,7315798307.55,0.10273149853364076,257,-0.1140932721299172,491,-0.07994831411398776,339,-0.006149934004894389,409
"张金涛",0.11320241598465434,-0.0909,0.14784558703231132,0.7656800467092346,27.588872373104095,56.73060826522609,543,"20151026-20180116",136864637.99,4867560917.08,nan,0,0.11320241598465434,543,0.08248691685055798,476,nan,67
"张钟玉",0.051771196330332066,-0.0704,0.1081450377387229,0.478720035730263,16.51711310280694,58.65108619795905,703,"20150228-20180116",73844018.55,310167412.49,nan,77,0.06468757719837631,626,-0.022519507565362466,547,0.3122648824261329,156
"张锋",0.1406482208765506,-0.3633,0.4088592140605824,0.344001592821411,37.03006523350874,nan,827,"20080606-20111028",588788222.4,2070276587.245,-0.13246664562479477,479,0.5165735687332879,348,-0.31083000209226097,284,0.37678047745692356,543
"张雪松",-0.4118299739334749,-0.5646,0.30591451458861,-1.3462256751278987,62.72021961212158,nan,447,"20060316-20080111",2943267394.5,21155568579.94,-0.7251749903048766,264,0.0402087382088747,183,-0.4118299739334749,447,nan,0
"张霖",-0.07957956860625723,-0.1185,0.06595662227405713,-1.2065440263995817,19.53080991903941,60.36706813176473,372,"20160701-20180107",467152624.48,682350537.01,nan,0,-0.07957956860625723,372,-0.07957956860625723,372,nan,0
"张靖",0.09400447750635808,-0.1657,0.16245576590529498,0.5786466056314604,9.925726383924484,62.49157524108887,647,"20110517-20140114",712130003.31,1087864696.34,0.22933720484544518,226,0.02135555499178877,421,0.07904840939134823,269,0.10464781698502922,378
"张飞",0.07266688656374602,-0.1987,0.2513534201079808,0.28910243804332764,43.3086465994517,76.2929105228848,719,"20150130-20180116",165378571.16,271553470.95,nan,93,0.021714198118879185,626,0.08176891417475876,563,0.03981790230092417,156
"张鸿羽",-0.042798702614910054,-0.3241,0.2495408335932475,-0.17150981664456608,36.24825008710226,64.80668320655823,607,"20120420-20141022",5176449202.35,5762198586.79,-0.07296707131455535,412,0.02094164561203293,195,-0.17680052165969834,455,0.35832516360468647,152
"张鹏",-0.066243942179817,-0.5009,0.3123629266320895,-0.21207363784832609,39.538801630338035,76.67601013183594,1268,"20081201-20140225",1542609114.81,4369500228.08,-0.16383478929692463,715,0.059935905358577415,553,-0.20763633918221022,558,0.044878533210796524,710
"彭培祥",-0.07552394596022889,-0.2945,0.22025243936657624,-0.3428972054857968,44.350817394256595,nan,917,"20090701-20130410",1019605899.43,2167089299.6,-0.0602016339757582,364,-0.08560951840570344,553,-0.26542099215237525,207,-0.02015959587322301,710
"彭敢",0.07059756185919754,-0.1824,0.3022631718498484,0.23356322712800562,41.61698408259286,74.69905792749844,1639,"20101105-20180116",440268512.8,9322773949.89,0.19788639218624532,529,0.009934686865496345,1110,0.02705731375079133,977,0.13485560174124092,662
"彭旭",nan,-0.1116,0.12964272166997282,nan,nan,nan,109,"20070817-20080126",16105129392.12,48174027229.87,nan,63,nan,46,nan,100,nan,9
"彭欣杨",-0.08256679666181248,-0.1916,0.1258948802536107,-0.6558391929479948,46.056752383708954,55.33109700679779,429,"20160412-20180116",1646342767.8799999,3087648682.31,nan,0,-0.08256679666181248,429,-0.08256679666181248,429,nan,0
"彭海伟",-0.14032862086251552,-0.4717,0.2715196532562879,-0.5168267533476079,26.97722510099411,65.77329041957856,652,"20140117-20160914",15187317325.44,17517892699.3,-0.3249267269049512,301,0.017973458678148424,351,-0.34029394648929434,496,0.4954585683098058,156
"彭海平",-0.1440518129462099,-0.1459,0.06555413485859139,-2.1974481587919357,38.8427619934082,78.60618925094604,259,"20161220-20180116",75556096.51,121365660.84,nan,0,-0.1440518129462099,259,-0.1440518129462099,259,nan,0
"彭焰宝",-0.14104446719114944,-0.5113,0.23643134915828148,-0.5965556923533254,53.530920600891115,nan,607,"20040928-20070710",331138258.16,927625045.7,-0.4147286358841291,360,0.2578474385961894,247,-0.14104446719114944,607,nan,0
"彭砚",0.003689772596260084,-0.3388,0.29911745159068637,0.012335530998402544,36.184380329572235,62.39148267110189,1088,"20100611-20150724",2236130510.94,4338507271.65,0.09467395930926434,465,-0.06421977286368691,623,-0.046442024783171505,457,0.03999758781401011,631
"征茂平",-0.3098400022124362,-0.3732,0.1293215018762417,-2.395889296962754,42.07141476869583,74.6706463098526,275,"20140103-20150216",1670835828.76,2535980466.89,-0.17341585737890014,230,nan,45,-0.3098400022124362,275,nan,0
"徐九龙",0.05471622300036826,-0.5715,0.45357696073805864,0.12063272109618231,43.55257272720337,75.04244747649257,750,"20080205-20160301",2282213205.01,8573579367.51,-0.28614914683962,374,0.3937684791709956,376,-0.4509378170124689,415,0.681123466598361,335
"徐喻军",0.08721498691463199,-0.0519,0.053674371085898315,1.6248907094795133,21.39863497018814,48.482824206352234,247,"20170106-20180116",202753870.6,223275239.635,nan,0,0.08721498691463199,247,0.08721498691463199,247,nan,0
"徐大成",-0.2022530723877629,-0.4958,0.22732635710346902,-0.8897035740369788,48.318347096443176,nan,532,"20050405-20070615",965251616.01,2238292832.04,-0.45178416978969016,360,0.3200213175232481,172,-0.2022530723877629,532,nan,0
"徐婕",0.10623280900215476,-0.1224,0.1658680305635253,0.6404658489115476,43.22563397884369,nan,335,"20050825-20070113",1026195596.7,1836697038.4,0.04738385227125731,256,nan,79,0.10623280900215476,335,nan,0
"徐子涵",-0.020996167133694253,-0.2769,0.15329251231521748,-0.13696798895512619,40.90912880216326,nan,729,"20100621-20130625",1770614415.73,3271199186.35,0.0645014204668875,176,-0.04820697259066057,553,0.14013802601585454,132,-0.05662382793057939,597
"徐小勇",0.027554669626880107,-0.2322,0.3385613849581586,0.0813875144983988,49.24803447723389,77.41910089765277,1197,"20100716-20150623",122094943.88,660682657.77,0.05716349318797858,597,-0.0019061098164126404,600,0.1279798694990196,611,-0.07715488177564082,586
"徐嶒",-0.040649837983141306,-0.2394,0.17857047412545873,-0.22764030941969635,36.49694123864174,69.33425372838974,641,"20150529-20180116",48139353.05,200326495.39,nan,15,-0.036012280702354044,626,-0.14703361389588254,485,0.2900945935404449,156
"徐强",0.1006590881660395,-0.1222,0.14084196448483044,0.7146952865520497,30.23756715655327,nan,297,"20110622-20120905",1932325450.9716666,2840116406.29,nan,0,0.1006590881660395,297,nan,0,0.1006590881660395,297
"徐彦",-0.036076049817815085,-0.3753,0.3081557669233908,-0.11707082485587163,54.86554355174303,71.98378059069316,1265,"20121031-20180116",802386358.77,2111388202.5,-0.0713628373120933,529,-0.010713671306302786,736,-0.11604829931959676,1087,0.4522938109037385,178
"徐文卉",-0.07657395460877586,-0.0889,0.05415467106284497,-1.4139861457179557,43.45848226547241,64.06601397196452,163,"20170516-20180116",1223399896.8,1228002974.6066668,nan,0,-0.07657395460877586,163,-0.07657395460877586,163,nan,0
"徐晓杰",0.06826406951901494,-0.184,0.24762135496126075,0.2756792504010591,57.10204076766968,80.56906360387802,651,"20150515-20180116",185613104.0,881936429.57,nan,25,0.05766981031096204,626,0.07913304358480097,495,0.033775978733347735,156
"徐晨光",-0.12273182527422499,-0.2615,0.2274093427518381,-0.5396956157960356,34.72131862640381,nan,330,"20090704-20101112",3310589784.32,13243606961.32,-0.12219852334205135,320,nan,10,-0.20960254284725682,120,-0.0730914152324926,210
"徐林明",-0.025606679490727924,-0.2065,0.2009730601344417,-0.12741349250291675,19.98398345708847,67.25483213365078,677,"20150408-20180116",3606764052.67,9144017133.23,nan,51,-0.0005650573715902743,626,-0.06637865172517653,521,0.11056125342047506,156
"徐正国",0.06006937708334228,-0.0959,0.10037326905986543,0.5984599051717168,35.62249437967936,nan,251,"20110316-20120324",62052610.63,101932493.65,nan,0,0.06006937708334228,251,nan,0,0.06006937708334228,251
"徐炜哲",-0.09137869506179734,-0.4087,0.30949545010960916,-0.29525052801078394,38.55435160001119,62.73839282989502,1234,"20081101-20141213",3447479094.44,5127517137.58,-0.16740735857527791,644,-0.008391475904709888,590,-0.33532249763560923,524,0.08865870289408652,710
"徐爽",-0.0390933105714983,-0.731,0.6177641231380525,-0.06328193740503456,32.42135106704452,72.87531695195607,1802,"20080116-20150616",2190807382.38,3677657854.98,-0.22166353843487657,1042,0.21122008078855375,760,-0.39280735612871553,895,0.309940946069857,907
"徐荔蓉",-0.13957419377660238,-0.6908,0.3841611082924192,-0.3633220301685512,44.25175490953304,74.10528181711834,1836,"20060301-20180116",1159987494.256,4766595961.72,-0.30899341910245404,807,-0.006706054964199681,1029,-0.21583732762645602,1546,0.26698720254020414,290
"徐莉",-0.10009169421795842,-0.2569,0.21825744400096364,-0.4585946411867469,28.536678084305354,62.65167038781302,482,"20130625-20150612",528610358.49,929500825.4250001,-0.05744731194371398,437,nan,45,-0.10331609924882379,480,nan,2
"徐超",0.07757378874167474,-0.0617,0.09231168070723589,0.8403464019650775,24.98334030310313,63.899452129999794,347,"20160809-20180116",187136505.84,221129881.74,nan,0,0.07757378874167474,347,0.07757378874167474,347,nan,0
"徐轶",0.05039917810088087,-0.2901,0.16725431890188558,0.30133259596391015,43.99472951889038,nan,478,"20040401-20061222",6596135472.81,7924824479.99,-0.21434449392119237,267,0.3854065735032201,211,0.05039917810088087,478,nan,0
"徐达",-0.013165081723302587,-0.0933,0.08597450541776669,-0.1531277401286686,34.52939760684967,69.45069164037704,384,"20160617-20180116",635257091.47,785534261.34,nan,0,-0.013165081723302587,384,-0.013165081723302587,384,nan,0
"徐雄晖",-0.030805344940934884,-0.2714,0.17477402882907295,-0.17625813827901265,50.21618216378348,71.53490209579468,517,"20130408-20150522",246741180.51,302756396.56,-0.010633739251109392,472,nan,45,-0.030805344940934884,517,nan,0
"忻怡",-0.08642930177071138,-0.4404,0.3809761158883343,-0.2268627826423748,40.7271249294281,nan,504,"20061222-20090116",16859530864.11,44735443413.51,-0.9209286740239938,232,0.6253495745629711,272,-0.5704923162952805,310,0.687073453397415,194
"成胜",0.12367361276313536,-0.3328,0.324979893985875,0.38055773619186034,39.514493277439705,73.6909664102963,1147,"20100916-20150612",1826557471.14,3969479821.61,0.2690152372333888,549,-0.009758748163568668,598,0.12812698355689045,611,0.11859710239935856,536
"戴军",0.11518130715020537,-0.085,0.1641864525728933,0.7015274728532717,46.20995903015137,59.12407863140106,647,"20150521-20180116",658051294.06,1495486737.31,nan,21,0.15261761461622655,626,0.06523018110166576,491,0.2723992743927241,156
"戴奇雷",-0.032716936308369256,-0.5235,0.286904234467814,-0.1140343444880022,33.93225263284915,63.68668476740519,1590,"20080522-20180116",858668088.9399999,6597269008.1,-0.11968082880852561,804,0.056238495714691555,786,-0.11827796306567383,1262,0.2964843312761383,328
